date,city,death,pm10,tempF,o3,dow,season
1992-05-30,denv,12,-7.533186129,57.75,6.7374110225,Saturday,Spring
1992-05-31,denv,20,-24.94059406,54.75,9.7435986101,Sunday,Spring
1992-06-01,denv,16,-21.94059406,53.25,1.6611364436,Monday,Spring
1992-06-02,denv,13,-9.838283828,57.25,11.807698574,Tuesday,Spring
1992-06-03,denv,16,1.0888157895,64.0,14.61047855,Wednesday,Spring
1992-06-04,denv,22,-8.895081967,64.75,17.594752395,Thursday,Spring
1992-06-05,denv,17,-3.45460313,63.25,11.431109008,Friday,Spring
1992-06-06,denv,14,-16.83660131,62.5,11.641161722,Saturday,Spring
1992-06-07,denv,24,-15.93159609,62.5,11.681823179,Sunday,Spring
1992-06-08,denv,11,-31.09446254,59.0,3.4597457876,Monday,Spring
1992-06-09,denv,7,-11.57142857,61.5,4.9388069073,Tuesday,Spring
1992-06-10,denv,21,-1.598705502,63.75,9.1154042742,Wednesday,Spring
1992-06-11,denv,17,-5.830977766,66.25,12.712759449,Thursday,Spring
1992-06-12,denv,12,-2.025723473,65.75,14.37880806,Friday,Spring
1992-06-13,denv,22,-4.942307692,71.25,13.042604516,Saturday,Spring
1992-06-14,denv,14,-3.849840256,65.75,10.511281947,Sunday,Spring
1992-06-15,denv,22,-7.872611465,67.5,20.038191362,Monday,Spring
1992-06-16,denv,16,16.149206349,66.75,21.361771996,Tuesday,Spring
1992-06-17,denv,15,-9.471282499,66.25,14.468641092,Wednesday,Spring
1992-06-18,denv,15,6.9022082019,66.5,17.557033981,Thursday,Spring
1992-06-19,denv,22,-3.342767296,65.75,10.931942505,Friday,Spring
1992-06-20,denv,14,-3.446540881,65.0,18.893830122,Saturday,Spring
1992-06-21,denv,22,-11.6677116,68.5,17.86107668,Sunday,Spring
1992-06-22,denv,21,NA,71.5,17.422355571,Monday,Spring
1992-06-23,denv,15,3.9019200212,73.75,11.701932762,Tuesday,Spring
1992-06-24,denv,21,5.1370716511,76.0,5.251847599,Wednesday,Spring
1992-06-25,denv,18,-20.98757764,64.25,-0.151748378,Thursday,Spring
1992-06-26,denv,21,NA,65.5,5.8169215022,Friday,Spring
1992-06-27,denv,13,-7.904024768,68.0,10.259282741,Saturday,Spring
1992-06-28,denv,19,-13.94135802,69.75,5.1360135284,Sunday,Spring
1992-06-29,denv,17,-3.424866094,70.0,9.6892328493,Monday,Spring
1992-06-30,denv,16,4.7852760736,77.5,5.4074859889,Tuesday,Spring
1992-07-01,denv,15,-10.20183486,63.0,2.3848330935,Wednesday,Summer
1992-07-02,denv,20,-24.26605505,60.25,4.8958565744,Thursday,Summer
1992-07-03,denv,24,NA,66.5,11.532938973,Friday,Summer
1992-07-04,denv,22,8.623100304,74.75,7.1743224597,Saturday,Summer
1992-07-05,denv,14,2.684469727,76.5,9.6047076008,Sunday,Summer
1992-07-06,denv,14,7.6848484848,79.0,9.1392344364,Monday,Summer
1992-07-07,denv,26,1.4803625378,73.5,1.8272705502,Tuesday,Summer
1992-07-08,denv,14,-14.79154079,70.25,-0.620230841,Wednesday,Summer
1992-07-09,denv,18,-5.915662651,72.75,13.920076646,Thursday,Summer
1992-07-10,denv,24,-6.897897898,71.5,14.124863999,Friday,Summer
1992-07-11,denv,26,-9.987241819,74.0,11.741932021,Saturday,Summer
1992-07-12,denv,15,-21.88955224,66.75,4.1402939923,Sunday,Summer
1992-07-13,denv,14,-12.05654762,68.0,7.7315731655,Monday,Summer
1992-07-14,denv,14,-17.11904762,72.5,13.38930834,Tuesday,Summer
1992-07-15,denv,16,-3.267062315,71.25,5.7054816571,Wednesday,Summer
1992-07-16,denv,16,-18.68047337,60.75,-2.835409965,Thursday,Summer
1992-07-17,denv,11,-11.69506052,64.75,10.4405438,Friday,Summer
1992-07-18,denv,18,-12.86176471,72.25,11.603335645,Saturday,Summer
1992-07-19,denv,26,-11.90615836,71.0,8.5348811124,Sunday,Summer
1992-07-20,denv,17,-19.02052786,69.25,6.6198304917,Monday,Summer
1992-07-21,denv,13,-7.102339181,71.5,13.368271778,Tuesday,Summer
1992-07-22,denv,14,-15.12244898,69.0,9.2109559649,Wednesday,Summer
1992-07-23,denv,10,-5.34575314,72.75,-0.111193633,Thursday,Summer
1992-07-24,denv,16,-14.17681159,72.75,2.4292480969,Friday,Summer
1992-07-25,denv,15,-23.09537572,69.75,2.3446423263,Saturday,Summer
1992-07-26,denv,13,-17.08381503,70.5,14.998140425,Sunday,Summer
1992-07-27,denv,9,-2.288184438,72.0,13.463615366,Monday,Summer
1992-07-28,denv,16,2.5890804598,75.0,15.111568319,Tuesday,Summer
1992-07-29,denv,12,-0.196593961,72.0,6.7166128867,Wednesday,Summer
1992-07-30,denv,17,-7.577142857,68.75,14.321711284,Thursday,Summer
1992-07-31,denv,14,2.4245014245,72.0,5.8817675602,Friday,Summer
1992-08-01,denv,14,8.5042735043,71.25,15.120231158,Saturday,Summer
1992-08-02,denv,14,-2.5625,73.0,11.30879053,Sunday,Summer
1992-08-03,denv,17,-3.685552408,69.75,7.4420077099,Monday,Summer
1992-08-04,denv,23,-3.201070513,72.25,5.0588814016,Tuesday,Summer
1992-08-05,denv,24,-5.636619718,70.75,13.163396261,Wednesday,Summer
1992-08-06,denv,17,1.5661971831,73.0,-0.014818717,Thursday,Summer
1992-08-07,denv,15,-3.456338028,74.0,9.4112564679,Friday,Summer
1992-08-08,denv,12,-6.433802817,79.0,12.831041266,Saturday,Summer
1992-08-09,denv,14,-16.32394366,77.5,11.989931584,Sunday,Summer
1992-08-10,denv,16,-5.140440371,70.75,3.659467363,Monday,Summer
1992-08-11,denv,14,-6.4,68.0,7.0860042984,Tuesday,Summer
1992-08-12,denv,18,-20.33239437,62.0,-7.934142249,Wednesday,Summer
1992-08-13,denv,17,-8.281690141,66.75,1.5686354353,Thursday,Summer
1992-08-14,denv,18,-1.146478873,68.0,8.8683130171,Friday,Summer
1992-08-15,denv,20,-1.270422535,72.0,3.4018927533,Saturday,Summer
1992-08-16,denv,18,-7.703732518,71.75,3.2738268834,Sunday,Summer
1992-08-17,denv,18,-17.21126761,63.5,-4.378658715,Monday,Summer
1992-08-18,denv,18,-9.174647887,65.75,1.249309207,Tuesday,Summer
1992-08-19,denv,17,-4.276056338,71.0,3.0938705099,Wednesday,Summer
1992-08-20,denv,9,12.642253521,73.75,6.560976704,Thursday,Summer
1992-08-21,denv,21,3.6366197183,72.5,11.23018245,Friday,Summer
1992-08-22,denv,19,-14.49246758,78.0,9.4764006578,Saturday,Summer
1992-08-23,denv,13,-28.22253521,67.75,8.3906814873,Sunday,Summer
1992-08-24,denv,21,-33.28732394,54.25,-6.017358964,Monday,Summer
1992-08-25,denv,11,-29.30422535,60.0,-3.682424743,Tuesday,Summer
1992-08-26,denv,27,-22.34647887,58.75,2.2868151336,Wednesday,Summer
1992-08-27,denv,19,-8.290140845,64.5,2.211590245,Thursday,Summer
1992-08-28,denv,16,-9.079060066,69.0,5.7364193911,Friday,Summer
1992-08-29,denv,14,-7.338028169,61.0,3.5554307465,Saturday,Summer
1992-08-30,denv,18,-14.45352113,61.25,-2.11861796,Sunday,Summer
1992-08-31,denv,23,-1.594366197,62.75,-4.814496319,Monday,Summer
1992-09-01,denv,12,-12.51267606,63.25,-0.44468858,Tuesday,Summer
1992-09-02,denv,17,-8.476056338,66.75,-2.326356227,Wednesday,Summer
1992-09-03,denv,12,-8.207016172,69.0,-1.487274135,Thursday,Summer
1992-09-04,denv,23,8.3211267606,72.75,2.3599907175,Friday,Summer
1992-09-05,denv,18,-20.69774011,64.5,15.031366345,Saturday,Summer
1992-09-06,denv,11,-19.70338983,64.75,5.0191017838,Sunday,Summer
1992-09-07,denv,19,-21.75492958,60.5,8.7416490359,Monday,Summer
1992-09-08,denv,24,-2.77247191,66.0,1.2501266719,Tuesday,Summer
1992-09-09,denv,18,-2.783757452,60.0,-0.736791531,Wednesday,Summer
1992-09-10,denv,14,2.3483146067,62.0,3.1045273573,Thursday,Summer
1992-09-11,denv,25,13.435393258,69.0,-1.992575316,Friday,Summer
1992-09-12,denv,21,-2.530898876,73.75,-0.382592918,Saturday,Summer
1992-09-13,denv,17,-11.48459384,73.25,3.743443722,Sunday,Summer
1992-09-14,denv,22,6.5070028011,67.25,3.3695755847,Monday,Summer
1992-09-15,denv,18,-10.47398632,74.0,0.0407401336,Tuesday,Summer
1992-09-16,denv,21,-0.43977591,71.5,-5.424066948,Wednesday,Summer
1992-09-17,denv,20,-1.557422969,68.25,3.6634875624,Thursday,Summer
1992-09-18,denv,13,5.3697478992,57.0,2.3403837061,Friday,Summer
1992-09-19,denv,13,13.383753501,64.75,-7.248206819,Saturday,Summer
1992-09-20,denv,21,-21.64985994,67.75,1.5830743176,Sunday,Summer
1992-09-21,denv,14,-14.53075012,60.25,-1.878856641,Monday,Summer
1992-09-22,denv,16,2.2549019608,62.5,0.8355723796,Tuesday,Summer
1992-09-23,denv,12,0.1988795518,71.75,2.891214155,Wednesday,Summer
1992-09-24,denv,22,11.137254902,70.5,-1.725006593,Thursday,Summer
1992-09-25,denv,22,18.829131653,60.75,3.6304547534,Friday,Summer
1992-09-26,denv,21,-13.1232493,54.75,2.9315498699,Saturday,Summer
1992-09-27,denv,11,-15.00199832,60.75,-0.299618544,Sunday,Summer
1992-09-28,denv,21,7.9159663866,57.75,-3.728181257,Monday,Summer
1992-09-29,denv,26,25.949579832,63.0,-4.369117866,Tuesday,Summer
1992-09-30,denv,19,24.980392157,65.75,-1.33812458,Wednesday,Summer
1992-10-01,denv,17,27.983193277,64.75,-0.159531544,Thursday,Autumn
1992-10-02,denv,15,21.966386555,66.0,0.3954247574,Friday,Autumn
1992-10-03,denv,11,-7.114640209,62.75,5.6968526087,Saturday,Autumn
1992-10-04,denv,17,-10.96629213,61.75,4.9796476105,Sunday,Autumn
1992-10-05,denv,16,-9.941011236,54.0,-2.335146351,Monday,Autumn
1992-10-06,denv,20,-13.9531578,52.75,-5.5381473,Tuesday,Autumn
1992-10-07,denv,22,-12.81741573,38.25,-3.139590453,Wednesday,Autumn
1992-10-08,denv,26,-11.75842697,43.25,-5.409236923,Thursday,Autumn
1992-10-09,denv,16,-8.945157618,49.25,-3.65448449,Friday,Autumn
1992-10-10,denv,19,-6.640449438,48.75,-3.909644831,Saturday,Autumn
1992-10-11,denv,18,-15.58988764,62.0,-4.280011969,Sunday,Autumn
1992-10-12,denv,20,9.345411985,60.5,-11.80440597,Monday,Autumn
1992-10-13,denv,17,45.525280899,63.0,-7.243405683,Tuesday,Autumn
1992-10-14,denv,21,-5.382022472,50.0,-10.16993168,Wednesday,Autumn
1992-10-15,denv,16,-2.509951801,49.25,-5.203814122,Thursday,Autumn
1992-10-16,denv,17,17.550561798,36.0,-14.89165644,Friday,Autumn
1992-10-17,denv,24,-0.415730337,54.25,-2.642612611,Saturday,Autumn
1992-10-18,denv,28,-3.074719101,51.0,-8.471157891,Sunday,Autumn
1992-10-19,denv,13,37.508426966,58.75,-9.942663634,Monday,Autumn
1992-10-20,denv,14,10.505617978,58.25,-7.657813931,Tuesday,Autumn
1992-10-21,denv,19,-5.345095437,64.25,-6.192829447,Wednesday,Autumn
1992-10-22,denv,14,16.47752809,63.25,-8.130097377,Thursday,Autumn
1992-10-23,denv,22,39.370786517,56.5,-9.125879225,Friday,Autumn
1992-10-24,denv,15,5.4185393258,58.25,-5.349977558,Saturday,Autumn
1992-10-25,denv,21,-7.539325843,57.0,-3.817334448,Sunday,Autumn
1992-10-26,denv,22,-12.53651685,53.5,-6.928400055,Monday,Autumn
1992-10-27,denv,19,-14.85577748,58.0,-5.488384072,Tuesday,Autumn
1992-10-28,denv,20,-25.38202247,44.75,-7.145750573,Wednesday,Autumn
1992-10-29,denv,17,-12.3511236,41.75,-16.26884574,Thursday,Autumn
1992-10-30,denv,15,16.68732834,45.75,-17.37554638,Friday,Autumn
1992-10-31,denv,18,-10.11797753,44.25,-12.90397209,Saturday,Autumn
1992-11-01,denv,24,-29.10674157,41.75,-2.731819218,Sunday,Autumn
1992-11-02,denv,13,-25.80969683,36.75,-4.225715501,Monday,Autumn
1992-11-03,denv,17,-26.63196141,31.0,-13.29894635,Tuesday,Autumn
1992-11-04,denv,22,-25.21348315,27.25,-11.50926227,Wednesday,Autumn
1992-11-05,denv,17,-5.115585257,29.0,-11.70011427,Thursday,Autumn
1992-11-06,denv,21,-15.07022472,39.25,-9.9537637,Friday,Autumn
1992-11-07,denv,20,-12.96910112,41.75,-9.499196343,Saturday,Autumn
1992-11-08,denv,19,-21.09070564,43.75,-3.521548415,Sunday,Autumn
1992-11-09,denv,16,-12.98876404,42.0,-5.984012425,Monday,Autumn
1992-11-10,denv,24,-19.01123596,39.5,-7.602305295,Tuesday,Autumn
1992-11-11,denv,15,-3.01227406,35.25,-12.94481667,Wednesday,Autumn
1992-11-12,denv,20,-3.971910112,36.0,-13.70177438,Thursday,Autumn
1992-11-13,denv,23,-1.983146067,39.0,-12.5631166,Friday,Autumn
1992-11-14,denv,18,-7.227184709,43.25,-10.19833398,Saturday,Autumn
1992-11-15,denv,18,-17.89606742,49.0,-9.998074253,Sunday,Autumn
1992-11-16,denv,20,38.132022472,50.25,-15.5830033,Monday,Autumn
1992-11-17,denv,24,23.658858886,45.5,-14.96726188,Tuesday,Autumn
1992-11-18,denv,22,6.2640449438,40.0,-13.30346928,Wednesday,Autumn
1992-11-19,denv,19,-9.693820225,40.75,-11.79131875,Thursday,Autumn
1992-11-20,denv,17,-12.04375429,31.75,-14.82823794,Friday,Autumn
1992-11-21,denv,25,-24.71348315,25.25,-10.04519089,Saturday,Autumn
1992-11-22,denv,24,11.286516854,22.25,-14.44388377,Sunday,Autumn
1992-11-23,denv,21,-19.69382022,23.25,-11.765509,Monday,Autumn
1992-11-24,denv,25,-27.1174453,16.5,-8.996403583,Tuesday,Autumn
1992-11-25,denv,17,-12.76966292,20.25,-13.538269530000001,Wednesday,Autumn
1992-11-26,denv,11,-6.769487791,26.75,-5.615796378,Thursday,Autumn
1992-11-27,denv,14,23.176966292,29.5,-11.00125297,Friday,Autumn
1992-11-28,denv,16,2.1853932584,25.0,-4.635582627,Saturday,Autumn
1992-11-29,denv,17,-16.63571851,21.0,-2.838590136,Sunday,Autumn
1992-11-30,denv,21,NA,30.5,-6.524059289,Monday,Autumn
1992-12-01,denv,20,-12.85674157,30.0,-6.905312497,Tuesday,Autumn
1992-12-02,denv,19,20.132003866,24.0,-12.32578714,Wednesday,Autumn
1992-12-03,denv,15,-8.808988764,18.0,-8.339804331,Thursday,Autumn
1992-12-04,denv,22,8.2219101124,14.75,-8.337787508,Friday,Autumn
1992-12-05,denv,16,11.020423689,12.75,-15.54386468,Saturday,Autumn
1992-12-06,denv,16,25.210674157,17.0,-13.29010765,Sunday,Autumn
1992-12-07,denv,21,71.171348315,19.75,-14.31772645,Monday,Autumn
1992-12-08,denv,11,104.46649553,25.25,-15.92344659,Tuesday,Autumn
1992-12-09,denv,23,5.1601123596,38.25,-4.650124217,Wednesday,Autumn
1992-12-10,denv,16,12.586562715,36.75,-13.27371785,Thursday,Autumn
1992-12-11,denv,19,106.13521127,43.5,-13.46222951,Friday,Autumn
1992-12-12,denv,22,-28.84788732,25.0,-9.553131998,Saturday,Autumn
1992-12-13,denv,17,-31.82816901,19.25,-0.790216608,Sunday,Autumn
1992-12-14,denv,14,-1.035649148,19.25,-13.28088801,Monday,Autumn
1992-12-15,denv,15,-9.921126761,29.0,-10.45586176,Tuesday,Autumn
1992-12-16,denv,14,-21.97464789,16.25,-9.022565538,Wednesday,Autumn
1992-12-17,denv,16,73.426315033,13.25,-14.10144208,Thursday,Autumn
1992-12-18,denv,19,75.18028169,23.75,-13.13399245,Friday,Autumn
1992-12-19,denv,16,19.21971831,14.25,-12.80148659,Saturday,Autumn
1992-12-20,denv,23,33.952737117,21.75,-9.681492971,Sunday,Autumn
1992-12-21,denv,23,NA,27.75,-7.066524047,Monday,Autumn
1992-12-22,denv,28,37.235955056,27.75,-6.036938869,Tuesday,Autumn
1992-12-23,denv,18,10.144634548,21.5,-12.22339658,Wednesday,Autumn
1992-12-24,denv,16,38.289325843,31.5,-6.769629459,Thursday,Autumn
1992-12-25,denv,21,-11.75561798,31.25,-4.791167418,Friday,Autumn
1992-12-26,denv,17,4.6761356425,36.75,-9.79188508,Saturday,Autumn
1992-12-27,denv,20,10.232492997,36.5,-10.28506914,Sunday,Autumn
1992-12-28,denv,19,22.162464986,24.5,-13.82584844,Monday,Autumn
1992-12-29,denv,11,46.15,32.75,-12.19786577,Tuesday,Autumn
1992-12-30,denv,20,-2.567797523,34.0,-9.75924367,Wednesday,Autumn
1992-12-31,denv,27,3.8930963314,26.0,-13.19853719,Thursday,Autumn
1993-01-01,denv,19,46.406548832,28.5,-15.30023582,Friday,Winter
1993-01-02,denv,21,-2.753279386,43.75,-4.07471679,Saturday,Winter
1993-01-03,denv,17,-19.72263872,24.25,-6.548015921,Sunday,Winter
1993-01-04,denv,15,20.6884273,20.5,-13.43034083,Monday,Winter
1993-01-05,denv,23,43.274509804,19.25,-15.28497624,Tuesday,Winter
1993-01-06,denv,31,57.310787466,21.0,-15.82830505,Wednesday,Winter
1993-01-07,denv,13,19.80303163,19.75,-12.62600837,Thursday,Winter
1993-01-08,denv,15,0.7745757668,16.75,-14.17282601,Friday,Winter
1993-01-09,denv,24,-12.23378078,8.75,-12.98145566,Saturday,Winter
1993-01-10,denv,28,16.264705882,5.25,-12.74883952,Sunday,Winter
1993-01-11,denv,13,72.252291644,8.5,-15.56114204,Monday,Winter
1993-01-12,denv,20,21.748113371,12.75,-13.69841786,Tuesday,Winter
1993-01-13,denv,27,38.565302898,11.0,-14.41838426,Wednesday,Winter
1993-01-14,denv,28,135.2536844,23.25,-16.34359143,Thursday,Winter
1993-01-15,denv,21,31.225829249,34.0,-11.70812574,Friday,Winter
1993-01-16,denv,19,15.003440931,37.5,-11.60836548,Saturday,Winter
1993-01-17,denv,16,14.791086351,28.75,-13.68798693,Sunday,Winter
1993-01-18,denv,19,68.234185795,26.75,-16.58570272,Monday,Winter
1993-01-19,denv,21,58.59016258,20.75,-16.25030147,Tuesday,Winter
1993-01-20,denv,19,12.207723399,37.0,-4.664052024,Wednesday,Winter
1993-01-21,denv,18,1.1840465189,43.25,-1.776996821,Thursday,Winter
1993-01-22,denv,17,-8.59223301,44.5,-0.452974889,Friday,Winter
1993-01-23,denv,24,-22.3020259,29.0,1.7731120194,Saturday,Winter
1993-01-24,denv,22,3.679868246,23.0,-13.72363262,Sunday,Winter
1993-01-25,denv,22,39.729225345,36.0,-13.78863403,Monday,Winter
1993-01-26,denv,26,30.640871031,42.0,-11.5594708,Tuesday,Winter
1993-01-27,denv,21,40.635300001,44.5,-10.46344664,Wednesday,Winter
1993-01-28,denv,24,-2.395543175,30.75,-8.038529564,Thursday,Winter
1993-01-29,denv,18,6.6339072432,30.0,-15.21210809,Friday,Winter
1993-01-30,denv,16,27.649227577,36.0,-10.40523081,Saturday,Winter
1993-01-31,denv,23,2.753890038,41.75,-8.391438141,Sunday,Winter
1993-02-01,denv,26,37.192403065,35.0,-12.31099689,Monday,Winter
1993-02-02,denv,24,7.7063306415,33.75,-7.670404561,Tuesday,Winter
1993-02-03,denv,14,-18.18095238,29.5,-9.082652923,Wednesday,Winter
1993-02-04,denv,18,-9.78113454,28.5,-7.976026242,Thursday,Winter
1993-02-05,denv,20,33.242542341,36.0,-10.83512093,Friday,Winter
1993-02-06,denv,30,13.689680392,42.75,-10.05625292,Saturday,Winter
1993-02-07,denv,21,8.7592554326,39.75,-3.579356784,Sunday,Winter
1993-02-08,denv,19,14.739756825,39.0,-12.40728982,Monday,Winter
1993-02-09,denv,12,42.791086351,38.75,-13.07404041,Tuesday,Winter
1993-02-10,denv,31,-23.75327939,24.0,-7.018416804,Wednesday,Winter
1993-02-11,denv,21,-6.268599721,23.25,-9.584343175,Thursday,Winter
1993-02-12,denv,20,25.605192787,26.75,-7.632018684,Friday,Winter
1993-02-13,denv,17,35.753684402,28.0,0.3980014374,Saturday,Winter
1993-02-14,denv,22,6.7815395551,25.75,-3.203445203,Sunday,Winter
1993-02-15,denv,19,-18.75700935,12.0,3.5760004256,Monday,Winter
1993-02-16,denv,23,-19.26302869,-0.5,-2.865130363,Tuesday,Winter
1993-02-17,denv,16,21.788300836,2.75,-10.9286024,Wednesday,Winter
1993-02-18,denv,15,53.508965937,25.0,-11.62005707,Thursday,Winter
1993-02-19,denv,24,24.787110586,43.75,-9.482168736,Friday,Winter
1993-02-20,denv,20,-14.69199805,46.0,0.1385214876,Saturday,Winter
1993-02-21,denv,15,-24.89265449,33.0,12.551411703,Sunday,Winter
1993-02-22,denv,21,-4.717067687,31.5,2.5342806308,Monday,Winter
1993-02-23,denv,13,-3.750493871,29.75,-6.466615246,Tuesday,Winter
1993-02-24,denv,18,12.871025235,25.0,-15.08132614,Wednesday,Winter
1993-02-25,denv,16,0.675689973,21.75,-7.475651746,Thursday,Winter
1993-02-26,denv,25,27.175689973,29.0,-9.036860786,Friday,Winter
1993-02-27,denv,17,30.671309192,35.0,-8.265329763,Saturday,Winter
1993-02-28,denv,17,32.692403065,39.5,-2.15248259,Sunday,Winter
1993-03-01,denv,23,36.69518858,38.0,-5.891886294,Monday,Winter
1993-03-02,denv,21,6.3562440073,40.0,-3.449119949,Tuesday,Winter
1993-03-03,denv,13,-3.30481142,35.5,-0.861038224,Wednesday,Winter
1993-03-04,denv,16,4.2132944298,36.75,-3.943289518,Thursday,Winter
1993-03-05,denv,18,10.490740741,40.0,-4.691349651,Friday,Winter
1993-03-06,denv,19,-10.3115727,46.0,-2.64416437,Saturday,Winter
1993-03-07,denv,17,-9.73935181,48.5,4.0995426937,Sunday,Winter
1993-03-08,denv,20,-4.365082025,53.25,2.422016449,Monday,Winter
1993-03-09,denv,26,6.2717902515,48.5,-1.516181292,Tuesday,Winter
1993-03-10,denv,18,-12.21149666,40.0,1.1229630092,Wednesday,Winter
1993-03-11,denv,15,-22.34862385,25.75,0.4111312822,Thursday,Winter
1993-03-12,denv,14,-18.19199805,19.5,8.4036243665,Friday,Winter
1993-03-13,denv,27,-1.651608077,29.0,-4.569134437,Saturday,Winter
1993-03-14,denv,37,-14.38252742,43.25,0.6323027406,Sunday,Winter
1993-03-15,denv,19,-5.644644289,47.25,1.0494313521,Monday,Winter
1993-03-16,denv,27,-9.11400362,38.75,-2.919209434,Tuesday,Winter
1993-03-17,denv,23,-7.081081081,32.75,-11.15911879,Wednesday,Winter
1993-03-18,denv,10,19.6884273,42.5,-9.217116096,Thursday,Winter
1993-03-19,denv,22,1.069637883,46.75,0.7904905166,Friday,Winter
1993-03-20,denv,18,-1.886009473,47.0,-3.798652073,Saturday,Winter
1993-03-21,denv,21,-12.03183092,45.75,3.2942013975,Sunday,Winter
1993-03-22,denv,27,5.2200557103,41.75,-1.714696454,Monday,Winter
1993-03-23,denv,21,5.5813519698,54.5,3.8046309277,Tuesday,Winter
1993-03-24,denv,22,2.6884272997,54.75,2.5848703294,Wednesday,Winter
1993-03-25,denv,28,-5.019296099,57.0,5.4077788929,Thursday,Winter
1993-03-26,denv,15,41.30666543,57.0,-0.326409208,Friday,Winter
1993-03-27,denv,25,-21.56824513,48.25,14.691302077,Saturday,Winter
1993-03-28,denv,27,-13.92180306,43.75,12.194157579,Sunday,Winter
1993-03-29,denv,18,-19.71681416,43.75,4.0304578389,Monday,Winter
1993-03-30,denv,17,-23.42319582,39.0,-4.351372689,Tuesday,Winter
1993-03-31,denv,19,-18.38483663,39.5,-2.628760496,Wednesday,Winter
1993-04-01,denv,9,-9.721556354,42.75,1.2608402867,Thursday,Spring
1993-04-02,denv,29,-1.320590819,50.0,1.5369683903,Friday,Spring
1993-04-03,denv,20,-6.3115727,40.5,3.2700809456,Saturday,Spring
1993-04-04,denv,23,-17.74377518,46.5,4.4898928402,Sunday,Spring
1993-04-05,denv,21,-11.27589808,51.0,4.1160306054,Monday,Spring
1993-04-06,denv,18,-22.82059082,39.75,-3.402562572,Tuesday,Spring
1993-04-07,denv,19,-16.40028218,38.0,1.6089195405,Wednesday,Spring
1993-04-08,denv,23,-10.39181987,44.5,8.320642796,Thursday,Spring
1993-04-09,denv,17,-3.865283557,55.75,4.5822052749,Friday,Spring
1993-04-10,denv,16,-14.33798883,49.75,18.104405449,Saturday,Spring
1993-04-11,denv,19,-13.81081428,47.75,9.1941639851,Sunday,Spring
1993-04-12,denv,25,-14.84433384,43.0,11.719977601,Monday,Spring
1993-04-13,denv,25,-23.08432255,41.75,7.4369017043,Tuesday,Spring
1993-04-14,denv,17,-20.1424581,41.0,9.2411603142,Wednesday,Spring
1993-04-15,denv,20,-21.3561574,41.5,5.6414857309,Thursday,Spring
1993-04-16,denv,17,3.2701913035,48.75,6.4911701758,Friday,Spring
1993-04-17,denv,12,-19.17394277,51.75,9.684644824,Saturday,Spring
1993-04-18,denv,19,-13.62785339,57.75,16.005080631,Sunday,Spring
1993-04-19,denv,14,-17.47037742,43.25,12.910402511,Monday,Spring
1993-04-20,denv,21,-16.51751819,39.5,10.289476461,Tuesday,Spring
1993-04-21,denv,19,-4.968635512,49.75,6.9919021397,Wednesday,Spring
1993-04-22,denv,14,9.701754386,64.5,7.4287414887,Thursday,Spring
1993-04-23,denv,24,8.0425376722,56.75,17.838845427,Friday,Spring
1993-04-24,denv,21,-20.90159641,41.25,7.857370431,Saturday,Spring
1993-04-25,denv,25,-18.87663432,49.25,8.9179764571,Sunday,Spring
1993-04-26,denv,16,-7.377853389,59.0,1.7214912673,Monday,Spring
1993-04-27,denv,16,-15.37087015,56.75,9.6623592979,Tuesday,Spring
1993-04-28,denv,16,-10.32173913,56.25,12.041755726,Wednesday,Spring
1993-04-29,denv,29,-4.386233278,55.75,14.044437542,Thursday,Spring
1993-04-30,denv,17,-12.35690367,50.5,14.10388325,Friday,Spring
1993-05-01,denv,17,-17.98648422,45.5,12.278307569,Saturday,Spring
1993-05-02,denv,20,-14.82617741,47.5,12.727839944,Sunday,Spring
1993-05-03,denv,19,-4.869473501,57.75,7.6283195162,Monday,Spring
1993-05-04,denv,17,7.6884272997,63.25,5.883195983,Tuesday,Spring
1993-05-05,denv,24,11.552314209,60.25,15.444348225,Wednesday,Spring
1993-05-06,denv,20,-15.9448925,54.5,19.728489324,Thursday,Spring
1993-05-07,denv,25,-11.59944115,56.25,3.8871639264,Friday,Spring
1993-05-08,denv,27,-25.54189944,51.0,19.161058467,Saturday,Spring
1993-05-09,denv,23,-22.42813272,47.5,12.075880928,Sunday,Spring
1993-05-10,denv,17,-5.971969029,51.25,7.1861622349,Monday,Spring
1993-05-11,denv,17,-6.039864562,50.75,13.132389664,Tuesday,Spring
1993-05-12,denv,14,-6.108300317,60.5,10.638358679,Wednesday,Spring
1993-05-13,denv,6,-2.742810771,65.0,15.919266581,Thursday,Spring
1993-05-14,denv,25,3.8665600186,64.75,5.3074148572,Friday,Spring
1993-05-15,denv,14,-8.634777947,64.5,7.6675221484,Saturday,Spring
1993-05-16,denv,17,-9.318584071,59.5,1.7470949894,Sunday,Spring
1993-05-17,denv,21,-11.68239699,53.0,-7.523237944,Monday,Spring
1993-05-18,denv,27,-8.203405398,59.25,4.4626559177,Tuesday,Spring
1993-05-19,denv,18,-12.03409964,58.5,8.4215924587,Wednesday,Spring
1993-05-20,denv,19,-7.755226126,62.5,8.7421742329,Thursday,Spring
1993-05-21,denv,16,-1.759427807,67.25,8.1687233819,Friday,Spring
1993-05-22,denv,23,-16.57522124,61.25,9.5586165451,Saturday,Spring
1993-05-23,denv,14,-20.34626254,60.0,14.784171367,Sunday,Spring
1993-05-24,denv,17,-17.90088439,54.75,-1.899084138,Monday,Spring
