date,city,death,pm10,tempF,o3,dow,season
1987-03-31,ny,199,NA,48.75,4.2840198106,Tuesday,Winter
1987-04-01,ny,186,NA,39.5,-1.755148824,Wednesday,Spring
1987-04-02,ny,200,NA,44.5,0.0621049708,Thursday,Spring
1987-04-03,ny,206,-5.353153423,49.5,-5.609461475,Friday,Spring
1987-04-04,ny,206,NA,50.0,9.9146931143,Saturday,Spring
1987-04-05,ny,200,NA,48.0,-0.001973552,Sunday,Spring
1987-04-06,ny,195,NA,43.75,-10.16890974,Monday,Spring
1987-04-07,ny,236,NA,49.75,-12.26461852,Tuesday,Spring
1987-04-08,ny,204,NA,48.75,-8.724828265,Wednesday,Spring
1987-04-09,ny,221,-12.28995169,53.0,-6.545868521,Thursday,Spring
1987-04-10,ny,219,NA,58.75,-0.662476843,Friday,Spring
1987-04-11,ny,221,NA,59.25,10.291566152,Saturday,Spring
1987-04-12,ny,210,NA,58.5,20.376860514,Sunday,Spring
1987-04-13,ny,203,NA,49.25,1.3177678427,Monday,Spring
1987-04-14,ny,212,NA,53.0,-2.16972322,Tuesday,Spring
1987-04-15,ny,190,7.3881769641,51.0,-2.19298293,Wednesday,Spring
1987-04-16,ny,207,NA,46.0,-7.325224582,Thursday,Spring
1987-04-17,ny,207,NA,49.0,-11.22295185,Friday,Spring
1987-04-18,ny,223,NA,56.5,-9.816701854,Saturday,Spring
1987-04-19,ny,208,NA,63.0,-4.650035188,Sunday,Spring
1987-04-20,ny,205,NA,62.25,-6.616620685,Monday,Spring
1987-04-21,ny,209,-6.91137931,62.0,-3.784875438,Tuesday,Spring
1987-04-22,ny,200,NA,59.0,-6.456853369,Wednesday,Spring
1987-04-23,ny,214,NA,50.0,-8.828399597,Thursday,Spring
1987-04-24,ny,184,NA,52.75,-14.18759213,Friday,Spring
1987-04-25,ny,185,NA,50.0,1.5895481458,Saturday,Spring
1987-04-26,ny,183,NA,52.25,2.6937148124,Sunday,Spring
1987-04-27,ny,192,-11.10315342,49.5,2.4320170697,Monday,Spring
1987-04-28,ny,208,NA,42.5,-4.203024318,Tuesday,Spring
1987-04-29,ny,210,NA,51.0,-4.026316264,Wednesday,Spring
1987-04-30,ny,201,NA,54.0,4.5820875179,Thursday,Spring
1987-05-01,ny,191,NA,54.75,7.0623994852,Friday,Spring
1987-05-02,ny,194,NA,56.0,-4.703399597,Saturday,Spring
1987-05-03,ny,227,5.0745735027,52.25,-4.712535188,Sunday,Spring
1987-05-04,ny,196,NA,46.75,0.8395481458,Monday,Spring
1987-05-05,ny,193,NA,46.5,-2.408963759,Tuesday,Spring
