date,city,death,pm10,tempF,o3,dow,season
1987-01-01,la,184,NA,54.5,-15.89619443,Thursday,Winter
1987-01-02,la,190,NA,58.5,-11.19102475,Friday,Winter
1987-01-03,la,175,9.0073891626000009,55.25,-10.51786571,Saturday,Winter
1987-01-04,la,171,NA,54.75,-18.27014148,Sunday,Winter
1987-01-05,la,162,NA,54.5,-17.13201248,Monday,Winter
1987-01-06,la,174,NA,49.75,-22.74711245,Tuesday,Winter
1987-01-07,la,145,NA,53.5,-18.4067547,Wednesday,Winter
1987-01-08,la,187,NA,52.5,-17.55168223,Thursday,Winter
1987-01-09,la,183,13.086206897,54.0,-17.40585767,Friday,Winter
1987-01-10,la,173,11.928571429,56.0,-13.83901776,Saturday,Winter
1987-01-11,la,158,NA,61.5,-14.05770569,Sunday,Winter
1987-01-12,la,185,NA,61.5,-18.3744553,Monday,Winter
1987-01-13,la,170,NA,55.75,-21.00782089,Tuesday,Winter
1987-01-14,la,174,NA,56.25,-17.48446964,Wednesday,Winter
1987-01-15,la,180,-20.99261084,51.5,-14.20192741,Thursday,Winter
1987-01-16,la,179,NA,47.0,-13.33511374,Friday,Winter
1987-01-17,la,170,NA,44.75,-16.71846668,Saturday,Winter
1987-01-18,la,196,NA,49.25,-15.58129946,Sunday,Winter
1987-01-19,la,177,NA,51.0,-13.22228138,Monday,Winter
1987-01-20,la,162,NA,54.0,-13.90962763,Tuesday,Winter
1987-01-21,la,163,40.007389163,50.75,-18.69329588,Wednesday,Winter
1987-01-22,la,166,NA,52.25,-20.60990632,Thursday,Winter
1987-01-23,la,166,NA,53.5,-20.53786873,Friday,Winter
1987-01-24,la,179,NA,54.25,-14.52749773,Saturday,Winter
1987-01-25,la,164,NA,60.0,-9.657932509,Sunday,Winter
1987-01-26,la,184,NA,67.25,-16.73765116,Monday,Winter
1987-01-27,la,173,63.448275862,60.5,-22.82330185,Tuesday,Winter
1987-01-28,la,180,NA,58.5,-17.69092283,Wednesday,Winter
1987-01-29,la,172,NA,55.5,-18.6309022,Thursday,Winter
1987-01-30,la,190,NA,54.75,-18.62326044,Friday,Winter
1987-01-31,la,160,NA,54.25,-12.61432254,Saturday,Winter
1987-02-01,la,165,NA,56.25,-3.096144431,Sunday,Winter
1987-02-02,la,151,59.448275862,57.75,-6.942492304,Monday,Winter
1987-02-03,la,167,NA,57.5,-16.12668349,Tuesday,Winter
1987-02-04,la,174,NA,59.25,-13.88707233,Wednesday,Winter
1987-02-05,la,192,NA,61.0,-13.83329181,Thursday,Winter
1987-02-06,la,169,NA,65.0,-14.97223325,Friday,Winter
1987-02-07,la,162,NA,70.25,-14.18778187,Saturday,Winter
1987-02-08,la,187,-19.99261084,67.5,-15.74164616,Sunday,Winter
1987-02-09,la,184,NA,61.25,-22.8505522,Monday,Winter
1987-02-10,la,184,NA,63.25,-19.8159941,Tuesday,Winter
1987-02-11,la,144,NA,60.25,-20.14294957,Wednesday,Winter
1987-02-12,la,170,NA,60.25,-19.14294957,Thursday,Winter
1987-02-13,la,155,NA,58.5,-23.49604765,Friday,Winter
1987-02-14,la,155,-33.9137931,59.5,-12.35572259,Saturday,Winter
1987-02-15,la,120,NA,56.75,-15.31686262,Sunday,Winter
1987-02-16,la,157,NA,61.75,-7.944527926,Monday,Winter
1987-02-17,la,143,NA,57.25,-14.55099298,Tuesday,Winter
1987-02-18,la,154,NA,58.25,-11.07432818,Wednesday,Winter
1987-02-19,la,168,NA,60.75,-8.88719323,Thursday,Winter
1987-02-20,la,160,-32.49261084,59.75,-6.552589054,Friday,Winter
1987-02-21,la,171,NA,53.5,-11.28749878,Saturday,Winter
1987-02-22,la,145,NA,53.75,-9.797477796,Sunday,Winter
1987-02-23,la,164,NA,50.5,-12.92264059,Monday,Winter
1987-02-24,la,168,NA,47.0,-16.26507443,Tuesday,Winter
1987-02-25,la,153,NA,49.0,-15.41373686,Wednesday,Winter
1987-02-26,la,148,-26.99261084,51.25,-14.5505898,Thursday,Winter
1987-02-27,la,174,NA,52.5,-12.35358468,Friday,Winter
1987-02-28,la,164,NA,54.0,-4.999438668,Saturday,Winter
1987-03-01,la,175,NA,55.25,5.3893417272,Sunday,Winter
1987-03-02,la,175,NA,58.0,-4.866872617,Monday,Winter
1987-03-03,la,162,NA,62.5,-6.755644622,Tuesday,Winter
1987-03-04,la,179,-5.071428571,67.0,-11.54944423,Wednesday,Winter
1987-03-05,la,162,NA,61.75,-18.55030458,Thursday,Winter
1987-03-06,la,146,NA,61.5,-15.02267862,Friday,Winter
1987-03-07,la,148,NA,59.25,-10.82951441,Saturday,Winter
1987-03-08,la,151,NA,59.0,-6.490595793,Sunday,Winter
1987-03-09,la,165,NA,60.0,-15.71803587,Monday,Winter
1987-03-10,la,163,-4.208791209,58.75,-8.651612581,Tuesday,Winter
1987-03-11,la,165,NA,60.5,-5.570234119,Wednesday,Winter
1987-03-12,la,158,-17.34615385,61.25,-8.429286667,Thursday,Winter
1987-03-13,la,166,NA,60.0,-12.15281848,Friday,Winter
1987-03-14,la,149,NA,56.75,-8.709262217,Saturday,Winter
1987-03-15,la,179,NA,55.75,-0.400004432,Sunday,Winter
1987-03-16,la,162,-33.99261084,55.75,-10.40553323,Monday,Winter
1987-03-17,la,162,NA,56.75,-8.217834367,Tuesday,Winter
1987-03-18,la,159,NA,56.25,-7.6064824,Wednesday,Winter
1987-03-19,la,149,NA,56.75,-8.156341218,Thursday,Winter
1987-03-20,la,131,NA,54.25,-7.026047961,Friday,Winter
1987-03-21,la,160,NA,51.25,-12.41743094,Saturday,Winter
1987-03-22,la,162,-38.31157635,52.5,-7.600210525,Sunday,Winter
1987-03-23,la,188,NA,54.25,-9.76525703,Monday,Winter
1987-03-24,la,150,NA,56.75,-6.795232481,Tuesday,Winter
1987-03-25,la,160,NA,60.5,-10.12298554,Wednesday,Winter
1987-03-26,la,163,NA,61.5,-9.420875047,Thursday,Winter
1987-03-27,la,177,NA,58.25,-4.71221782,Friday,Winter
1987-03-28,la,180,-12.31157635,63.0,4.6898935785,Saturday,Winter
1987-03-29,la,166,NA,61.75,1.7299425251,Sunday,Winter
1987-03-30,la,155,NA,65.75,-5.338111789,Monday,Winter
1987-03-31,la,194,NA,65.5,-8.85791628,Tuesday,Winter
1987-04-01,la,156,NA,60.0,0.159139557,Wednesday,Spring
1987-04-02,la,152,NA,59.25,-5.754295886,Thursday,Spring
1987-04-03,la,172,-34.49261084,58.75,-2.931491678,Friday,Spring
1987-04-04,la,165,NA,55.25,-4.390196957,Saturday,Spring
1987-04-05,la,137,NA,58.25,2.956976708,Sunday,Spring
1987-04-06,la,165,NA,60.75,-2.625013188,Monday,Spring
1987-04-07,la,176,NA,65.75,1.2539857205,Tuesday,Spring
1987-04-08,la,185,NA,67.75,1.5048475864,Wednesday,Spring
1987-04-09,la,151,-4.129973475,68.25,1.3659421866,Thursday,Spring
1987-04-10,la,178,NA,62.25,0.9411763963,Friday,Spring
1987-04-11,la,154,NA,61.25,11.69913119,Saturday,Spring
1987-04-12,la,147,NA,61.5,6.3224758317,Sunday,Spring
1987-04-13,la,165,NA,66.5,4.9392965103,Monday,Spring
1987-04-14,la,164,NA,71.25,11.479125396,Tuesday,Spring
1987-04-15,la,157,19.653846154,69.0,8.2017699423,Wednesday,Spring
1987-04-16,la,162,19.086206897,63.75,7.5879733106,Thursday,Spring
1987-04-17,la,169,NA,59.5,4.4060789835,Friday,Spring
1987-04-18,la,146,NA,61.25,15.376530861,Saturday,Spring
1987-04-19,la,130,NA,64.0,9.2619769556,Sunday,Spring
1987-04-20,la,146,NA,68.5,7.909765766,Monday,Spring
1987-04-21,la,163,16.688423645,74.75,6.0422916362,Tuesday,Spring
1987-04-22,la,157,NA,74.75,14.518220182,Wednesday,Spring
1987-04-23,la,136,NA,65.5,7.0615837496,Thursday,Spring
1987-04-24,la,143,NA,64.75,5.5721135282,Friday,Spring
1987-04-25,la,121,NA,64.0,4.0715061731,Saturday,Spring
1987-04-26,la,140,NA,63.75,8.3677436945,Sunday,Spring
1987-04-27,la,134,23.007389163,62.5,6.7092269701,Monday,Spring
1987-04-28,la,159,NA,64.25,14.804712259,Tuesday,Spring
1987-04-29,la,159,NA,61.25,0.4123989114,Wednesday,Spring
1987-04-30,la,135,NA,62.75,-1.357138297,Thursday,Spring
1987-05-01,la,152,NA,63.0,-2.477699537,Friday,Spring
1987-05-02,la,161,NA,63.5,12.106048915,Saturday,Spring
1987-05-03,la,151,-5.492610837,67.5,16.594826821,Sunday,Spring
1987-05-04,la,157,NA,70.75,7.645474218,Monday,Spring
1987-05-05,la,153,NA,67.75,9.7677395956,Tuesday,Spring
1987-05-06,la,143,NA,66.5,14.432618086,Wednesday,Spring
1987-05-07,la,133,NA,67.25,0.640514515,Thursday,Spring
1987-05-08,la,157,NA,67.75,8.4186924201,Friday,Spring
1987-05-09,la,151,0.6884236453,65.25,12.563437481,Saturday,Spring
1987-05-10,la,137,NA,66.25,27.997287081,Sunday,Spring
1987-05-11,la,151,NA,69.75,23.988087379,Monday,Spring
1987-05-12,la,157,NA,70.5,23.165346857,Tuesday,Spring
1987-05-13,la,154,NA,65.75,14.093014236,Wednesday,Spring
1987-05-14,la,140,NA,66.5,10.531129619,Thursday,Spring
1987-05-15,la,158,9.6884236453,65.75,-6.047417166,Friday,Spring
1987-05-16,la,146,NA,66.5,3.4690729599,Saturday,Spring
1987-05-17,la,134,NA,67.25,15.673814535,Sunday,Spring
1987-05-18,la,148,NA,65.5,14.633971112,Monday,Spring
1987-05-19,la,153,NA,63.0,14.186974429,Tuesday,Spring
1987-05-20,la,132,NA,62.25,1.0445875329,Wednesday,Spring
1987-05-21,la,158,-26.31157635,63.75,-3.425922188,Thursday,Spring
1987-05-22,la,147,NA,62.25,1.0465848588,Friday,Spring
1987-05-23,la,161,NA,64.25,12.861452312,Saturday,Spring
1987-05-24,la,138,NA,62.5,12.114984434,Sunday,Spring
1987-05-25,la,138,NA,61.75,8.9759997055,Monday,Spring
1987-05-26,la,150,NA,60.5,2.6881144658,Tuesday,Spring
1987-05-27,la,154,-21.20879121,61.0,-3.269605006,Wednesday,Spring
1987-05-28,la,142,NA,61.75,0.1865408581,Thursday,Spring
1987-05-29,la,147,NA,61.5,1.0424144511,Friday,Spring
1987-05-30,la,143,NA,64.0,10.876682222,Saturday,Spring
1987-05-31,la,164,NA,67.25,17.807678631,Sunday,Spring
1987-06-01,la,162,NA,67.0,12.320370394,Monday,Spring
1987-06-02,la,157,10.791208791,67.5,15.758636008,Tuesday,Spring
1987-06-03,la,147,NA,67.25,12.596053967,Wednesday,Spring
1987-06-04,la,151,NA,67.5,12.166272024,Thursday,Spring
1987-06-05,la,153,NA,69.25,8.7014119186,Friday,Spring
1987-06-06,la,137,NA,66.0,-1.726931097,Saturday,Spring
1987-06-07,la,152,NA,66.5,8.911032355,Sunday,Spring
1987-06-08,la,142,-10.81157635,66.0,15.09378856,Monday,Spring
1987-06-09,la,133,NA,66.0,28.217755737,Tuesday,Spring
1987-06-10,la,163,NA,65.0,24.130253157,Wednesday,Spring
1987-06-11,la,149,NA,64.75,19.170091977,Thursday,Spring
1987-06-12,la,138,NA,64.0,11.483756812,Friday,Spring
1987-06-13,la,139,NA,64.75,20.18048399,Saturday,Spring
1987-06-14,la,141,-17.99261084,64.5,13.693136452,Sunday,Spring
1987-06-15,la,157,NA,64.25,-4.4409440590000004,Monday,Spring
1987-06-16,la,152,NA,66.25,3.7948057596,Tuesday,Spring
1987-06-17,la,157,NA,65.5,6.2933172377,Wednesday,Spring
1987-06-18,la,144,NA,65.5,7.4092611674,Thursday,Spring
1987-06-19,la,146,12.928571429,65.75,7.1284970333,Friday,Spring
1987-06-20,la,171,5.0862068966,64.75,10.975477271,Saturday,Spring
1987-06-21,la,159,NA,66.0,19.316394837,Sunday,Spring
1987-06-22,la,166,NA,68.25,22.458063128,Monday,Spring
1987-06-23,la,151,NA,67.75,20.980786232,Tuesday,Spring
1987-06-24,la,137,NA,67.25,32.38577408,Wednesday,Spring
1987-06-25,la,168,NA,67.0,27.315945877,Thursday,Spring
1987-06-26,la,132,4.3700265252,67.0,20.293689215,Friday,Spring
1987-06-27,la,128,NA,66.5,22.653513898,Saturday,Spring
1987-06-28,la,144,NA,66.0,20.170232761,Sunday,Spring
1987-06-29,la,138,NA,66.75,15.067898175,Monday,Spring
1987-06-30,la,144,NA,66.0,9.0426093667,Tuesday,Spring
1987-07-01,la,158,NA,66.0,6.5684288535,Wednesday,Summer
1987-07-02,la,167,-3.708791209,66.0,13.023226912,Thursday,Summer
1987-07-03,la,144,NA,66.75,16.522300463,Friday,Summer
1987-07-04,la,124,NA,66.75,20.526663389,Saturday,Summer
1987-07-05,la,153,NA,67.5,18.270608948,Sunday,Summer
1987-07-06,la,151,NA,66.25,12.072792087,Monday,Summer
1987-07-07,la,135,NA,67.0,14.219714611,Tuesday,Summer
1987-07-08,la,142,5.8414043584,64.75,7.7007485654,Wednesday,Summer
1987-07-09,la,135,NA,68.0,7.6683554215,Thursday,Summer
1987-07-10,la,117,NA,66.25,-3.312557163,Friday,Summer
1987-07-11,la,165,NA,67.25,7.5697264326000004,Saturday,Summer
1987-07-12,la,136,NA,70.0,16.871003523,Sunday,Summer
1987-07-13,la,147,NA,68.5,10.130102152,Monday,Summer
1987-07-14,la,137,2.8882389163,69.75,15.887794162,Tuesday,Summer
1987-07-15,la,145,NA,66.75,9.6726955685,Wednesday,Summer
1987-07-16,la,141,NA,65.75,1.3086132572,Thursday,Summer
1987-07-17,la,157,NA,65.5,-1.758881216,Friday,Summer
1987-07-18,la,129,NA,67.75,8.5304318126,Saturday,Summer
1987-07-19,la,131,NA,67.75,13.782074488,Sunday,Summer
1987-07-20,la,149,-12.83123904,66.75,-3.460416674,Monday,Summer
1987-07-21,la,142,NA,67.5,-3.912547419,Tuesday,Summer
1987-07-22,la,150,NA,67.0,-4.103424405,Wednesday,Summer
1987-07-23,la,152,NA,68.0,4.341478602,Thursday,Summer
1987-07-24,la,140,NA,68.5,11.661903655,Friday,Summer
1987-07-25,la,147,NA,67.75,20.391666447,Saturday,Summer
1987-07-26,la,153,-7.448275862,69.25,25.207507659,Sunday,Summer
1987-07-27,la,154,NA,69.5,15.273661242,Monday,Summer
1987-07-28,la,138,NA,69.75,17.737408545,Tuesday,Summer
1987-07-29,la,140,NA,70.0,21.244289634,Wednesday,Summer
1987-07-30,la,157,NA,70.75,18.939863245,Thursday,Summer
1987-07-31,la,155,NA,71.75,28.424874635,Friday,Summer
1987-08-01,la,145,5.3035714286,75.0,17.58454352,Saturday,Summer
1987-08-02,la,141,NA,74.25,16.586260026,Sunday,Summer
1987-08-03,la,164,NA,72.75,11.839405101,Monday,Summer
1987-08-04,la,150,NA,72.0,19.401212712,Tuesday,Summer
1987-08-05,la,141,NA,72.0,10.857738799,Wednesday,Summer
1987-08-06,la,151,NA,71.0,12.446218309,Thursday,Summer
1987-08-07,la,128,23.134051724,71.5,9.6278464693,Friday,Summer
1987-08-08,la,152,NA,71.5,16.933470008,Saturday,Summer
1987-08-09,la,143,NA,70.75,15.370173307,Sunday,Summer
1987-08-10,la,140,NA,71.25,9.2388909608,Monday,Summer
1987-08-11,la,161,-0.142857143,71.75,9.7035540105,Tuesday,Summer
1987-08-12,la,131,NA,70.5,-0.398001582,Wednesday,Summer
1987-08-13,la,131,-13.46551724,67.5,-9.307754126,Thursday,Summer
1987-08-14,la,127,NA,65.5,-11.06661106,Friday,Summer
1987-08-15,la,143,NA,69.5,3.2005525796,Saturday,Summer
1987-08-16,la,139,NA,67.5,11.303034553,Sunday,Summer
1987-08-17,la,147,NA,67.25,11.674277164,Monday,Summer
1987-08-18,la,157,NA,68.25,13.153542893,Tuesday,Summer
1987-08-19,la,136,NA,69.0,14.319111956,Wednesday,Summer
1987-08-20,la,113,NA,69.5,4.4986007535,Thursday,Summer
1987-08-21,la,168,-13.73214286,69.5,2.9179682753,Friday,Summer
1987-08-22,la,157,NA,68.0,1.1844627263,Saturday,Summer
1987-08-23,la,124,NA,67.25,6.1354575115,Sunday,Summer
1987-08-24,la,149,NA,66.25,-1.763965359,Monday,Summer
1987-08-25,la,149,-10.10526316,67.75,6.2724536047,Tuesday,Summer
1987-08-26,la,139,NA,68.0,12.055239647,Wednesday,Summer
1987-08-27,la,141,NA,68.5,10.746245211,Thursday,Summer
1987-08-28,la,126,NA,69.75,14.653873332,Friday,Summer
1987-08-29,la,126,NA,68.5,21.379863099,Saturday,Summer
1987-08-30,la,143,NA,71.0,15.176486117,Sunday,Summer
1987-08-31,la,146,-0.22807017500000001,69.5,-0.015043753,Monday,Summer
1987-09-01,la,154,NA,76.75,7.5755493126,Tuesday,Summer
1987-09-02,la,143,NA,76.5,8.9074344192,Wednesday,Summer
1987-09-03,la,143,NA,71.25,8.8471703612,Thursday,Summer
1987-09-04,la,166,NA,71.5,15.914754267,Friday,Summer
1987-09-05,la,155,NA,69.5,18.37136668,Saturday,Summer
1987-09-06,la,153,-6.614035088,68.25,8.5161664643,Sunday,Summer
1987-09-07,la,122,NA,70.25,17.487028713,Monday,Summer
1987-09-08,la,120,NA,73.25,28.185156163,Tuesday,Summer
1987-09-09,la,162,NA,73.0,5.412992811,Wednesday,Summer
1987-09-10,la,147,NA,71.25,1.4649805785,Thursday,Summer
1987-09-11,la,148,NA,69.25,5.9145449154,Friday,Summer
1987-09-12,la,117,-12.98635057,69.0,-1.088230172,Saturday,Summer
1987-09-13,la,164,NA,67.5,0.5604802061,Sunday,Summer
1987-09-14,la,139,NA,67.75,1.802083948,Monday,Summer
1987-09-15,la,128,NA,70.25,16.692581832,Tuesday,Summer
1987-09-16,la,124,NA,71.0,13.878106952,Wednesday,Summer
1987-09-17,la,147,NA,69.5,17.980121898,Thursday,Summer
1987-09-18,la,166,35.275862069,70.0,14.396146092,Friday,Summer
1987-09-19,la,153,NA,69.0,18.581890305,Saturday,Summer
1987-09-20,la,142,NA,69.0,26.169802185000002,Sunday,Summer
1987-09-21,la,136,NA,74.75,25.272912508,Monday,Summer
1987-09-22,la,146,NA,78.75,17.818279561,Tuesday,Summer
1987-09-23,la,148,NA,75.5,-5.190533601,Wednesday,Summer
1987-09-24,la,149,17.975438596,71.0,2.630888209,Thursday,Summer
1987-09-25,la,148,NA,70.25,7.3212735207,Friday,Summer
1987-09-26,la,135,NA,69.75,15.949294033,Saturday,Summer
1987-09-27,la,140,NA,69.5,21.497181527,Sunday,Summer
1987-09-28,la,143,NA,71.75,15.763567833,Monday,Summer
1987-09-29,la,161,NA,72.0,6.9072304706,Tuesday,Summer
1987-09-30,la,138,27.251331454,73.25,11.320427256,Wednesday,Summer
1987-10-01,la,167,NA,75.0,7.113115799,Thursday,Autumn
1987-10-02,la,155,NA,76.25,11.062574427,Friday,Autumn
1987-10-03,la,181,NA,82.0,14.437482611,Saturday,Autumn
1987-10-04,la,174,NA,86.0,12.469573773,Sunday,Autumn
1987-10-05,la,153,NA,75.5,12.683512997,Monday,Autumn
1987-10-06,la,147,46.412280702,69.5,5.1241141632,Tuesday,Autumn
1987-10-07,la,154,NA,70.25,-0.763904703,Wednesday,Autumn
1987-10-08,la,177,NA,67.75,-2.774112052,Thursday,Autumn
1987-10-09,la,137,NA,68.75,-0.152016607,Friday,Autumn
1987-10-10,la,142,NA,68.25,8.0580037491,Saturday,Autumn
1987-10-11,la,145,NA,69.5,-5.448224347,Sunday,Autumn
1987-10-12,la,159,-6.578947368,67.0,-17.01099337,Monday,Autumn
1987-10-13,la,143,NA,65.5,-11.7905527,Tuesday,Autumn
1987-10-14,la,154,NA,66.25,-3.135324854,Wednesday,Autumn
1987-10-15,la,146,NA,66.25,1.082104216,Thursday,Autumn
1987-10-16,la,148,NA,66.0,12.808708886,Friday,Autumn
1987-10-17,la,155,NA,69.0,24.323932444,Saturday,Autumn
1987-10-18,la,142,22.814614662,66.75,19.363315212,Sunday,Autumn
1987-10-19,la,155,NA,65.25,6.4401523075,Monday,Autumn
1987-10-20,la,151,NA,63.25,-6.43252214,Tuesday,Autumn
1987-10-21,la,112,NA,67.5,-3.530924795,Wednesday,Autumn
1987-10-22,la,128,NA,66.75,-24.11644049,Thursday,Autumn
1987-10-23,la,165,NA,66.75,-20.176292,Friday,Autumn
1987-10-24,la,113,-34.03508772,68.75,-17.62128884,Saturday,Autumn
1987-10-25,la,174,NA,70.75,-15.62622918,Sunday,Autumn
1987-10-26,la,146,NA,76.5,-14.54270293,Monday,Autumn
1987-10-27,la,158,NA,76.25,-19.27200804,Tuesday,Autumn
1987-10-28,la,145,NA,70.5,-16.79868657,Wednesday,Autumn
1987-10-29,la,145,NA,66.25,-16.95654009,Thursday,Autumn
1987-10-30,la,133,2.5785087719,64.5,-15.17611059,Friday,Autumn
1987-10-31,la,164,NA,61.5,-20.3349765,Saturday,Autumn
1987-11-01,la,155,NA,67.0,-15.44457964,Sunday,Autumn
1987-11-02,la,161,NA,62.75,-11.5740517,Monday,Autumn
1987-11-03,la,151,NA,62.0,-12.45614047,Tuesday,Autumn
1987-11-04,la,133,NA,62.75,-19.3797867,Wednesday,Autumn
1987-11-05,la,159,-27.75916353,60.75,-17.26255076,Thursday,Autumn
1987-11-06,la,154,NA,60.75,-13.10270469,Friday,Autumn
1987-11-07,la,146,NA,60.75,-6.51284265,Saturday,Autumn
1987-11-08,la,150,NA,63.0,-2.812031816,Sunday,Autumn
1987-11-09,la,147,NA,65.5,-12.11112214,Monday,Autumn
1987-11-10,la,158,NA,71.0,-15.1212645,Tuesday,Autumn
1987-11-11,la,154,-11.24561404,71.5,-12.0200981,Wednesday,Autumn
1987-11-12,la,158,NA,65.75,-7.737747382,Thursday,Autumn
1987-11-13,la,155,NA,62.75,-12.82788197,Friday,Autumn
1987-11-14,la,129,NA,63.75,-10.22066422,Saturday,Autumn
1987-11-15,la,129,NA,61.0,-10.02501422,Sunday,Autumn
1987-11-16,la,135,NA,59.0,-16.69213926,Monday,Autumn
1987-11-17,la,162,29.829025689,58.75,-22.36701459,Tuesday,Autumn
1987-11-18,la,164,NA,66.0,-16.37421716,Wednesday,Autumn
1987-11-19,la,167,NA,69.75,-17.38349977,Thursday,Autumn
1987-11-20,la,167,NA,65.75,-16.89526415,Friday,Autumn
1987-11-21,la,130,NA,61.75,-12.15959625,Saturday,Autumn
1987-11-22,la,132,NA,58.75,-5.285623759,Sunday,Autumn
1987-11-23,la,181,32.815789474,57.75,-9.915941295,Monday,Autumn
1987-11-24,la,162,NA,60.75,-13.80694457,Tuesday,Autumn
1987-11-25,la,191,NA,60.25,-13.4615976,Wednesday,Autumn
1987-11-26,la,148,NA,58.25,-10.84954215,Thursday,Autumn
1987-11-27,la,134,NA,59.25,-15.06867999,Friday,Autumn
1987-11-28,la,159,NA,55.0,-13.83747482,Saturday,Autumn
1987-11-29,la,149,12.742637845,55.75,-8.468680426,Sunday,Autumn
1987-11-30,la,166,NA,54.25,-18.11299248,Monday,Autumn
1987-12-01,la,183,NA,55.5,-14.25492208,Tuesday,Autumn
1987-12-02,la,145,NA,57.75,-9.656406171,Wednesday,Autumn
1987-12-03,la,154,NA,59.0,-12.00041621,Thursday,Autumn
1987-12-04,la,163,NA,59.5,-20.47927776,Friday,Autumn
1987-12-05,la,168,-10.16071429,59.0,-17.86854825,Saturday,Autumn
1987-12-06,la,182,NA,58.5,-15.32932489,Sunday,Autumn
1987-12-07,la,147,NA,61.0,-16.46661204,Monday,Autumn
1987-12-08,la,161,8.3644067797,57.5,-19.98905,Tuesday,Autumn
1987-12-09,la,158,NA,57.5,-20.8938806,Wednesday,Autumn
1987-12-10,la,164,NA,64.0,-17.94427884,Thursday,Autumn
1987-12-11,la,182,67.267465539,59.25,-18.64159624,Friday,Autumn
1987-12-12,la,175,NA,59.25,-8.37369895,Saturday,Autumn
1987-12-13,la,159,NA,52.5,-1.043777929,Sunday,Autumn
1987-12-14,la,142,NA,50.5,-16.61007708,Monday,Autumn
1987-12-15,la,194,NA,48.0,-23.20796791,Tuesday,Autumn
1987-12-16,la,164,NA,47.25,-8.72933957,Wednesday,Autumn
1987-12-17,la,178,-33.17857143,52.0,-15.05877635,Thursday,Autumn
1987-12-18,la,182,NA,52.75,-17.33099411,Friday,Autumn
1987-12-19,la,155,NA,55.25,-19.71495749,Saturday,Autumn
1987-12-20,la,169,NA,53.5,-14.57458661,Sunday,Autumn
1987-12-21,la,199,NA,56.0,-18.79696089,Monday,Autumn
1987-12-22,la,178,NA,53.5,-17.5954381,Tuesday,Autumn
1987-12-23,la,175,-43.42390351,50.25,-5.357408474,Wednesday,Autumn
1987-12-24,la,174,NA,46.25,-7.742013475,Thursday,Autumn
1987-12-25,la,156,-4.419642857,48.5,-5.033030923,Friday,Autumn
1987-12-26,la,184,NA,44.75,-15.40561026,Saturday,Autumn
1987-12-27,la,175,NA,46.5,-15.39617774,Sunday,Autumn
1987-12-28,la,191,NA,48.75,-21.90849182,Monday,Autumn
1987-12-29,la,187,-5.260260025,48.25,-20.13464534,Tuesday,Autumn
1987-12-30,la,172,NA,46.75,-17.73125738,Wednesday,Autumn
1987-12-31,la,181,NA,51.0,-16.57019222,Thursday,Autumn
1988-01-01,la,194,NA,53.75,-13.04372942,Friday,Winter
1988-01-02,la,172,NA,54.5,-18.29133036,Saturday,Winter
1988-01-03,la,169,NA,56.5,-23.53942596,Sunday,Winter
1988-01-04,la,197,4.5535714286,58.0,-22.73369471,Monday,Winter
1988-01-05,la,219,NA,52.75,-24.04074723,Tuesday,Winter
1988-01-06,la,183,NA,51.5,-19.67176686,Wednesday,Winter
1988-01-07,la,159,NA,52.25,-19.86206967,Thursday,Winter
1988-01-08,la,165,NA,53.0,-18.68778742,Friday,Winter
1988-01-09,la,190,NA,55.75,-16.16514863,Saturday,Winter
1988-01-10,la,167,-21.16071429,58.25,-17.5830049,Sunday,Winter
1988-01-11,la,191,NA,56.25,-18.67354217,Monday,Winter
1988-01-12,la,184,NA,57.5,-17.4503443,Tuesday,Winter
1988-01-13,la,157,NA,60.25,-17.47358674,Wednesday,Winter
1988-01-14,la,171,NA,63.25,-18.68705153,Thursday,Winter
1988-01-15,la,212,NA,55.5,-22.89182878,Friday,Winter
1988-01-16,la,165,-26.92171053,53.75,-17.32247506,Saturday,Winter
1988-01-17,la,156,NA,53.75,-7.674805268,Sunday,Winter
1988-01-18,la,202,NA,54.5,-4.342888981,Monday,Winter
1988-01-19,la,190,-31.27966102,54.0,-13.06130623,Tuesday,Winter
1988-01-20,la,186,NA,51.5,-18.01005258,Wednesday,Winter
1988-01-21,la,191,NA,50.25,-19.24140481,Thursday,Winter
1988-01-22,la,171,37.38377193,55.25,-15.77754105,Friday,Winter
1988-01-23,la,189,NA,55.5,-16.47344545,Saturday,Winter
1988-01-24,la,197,NA,61.75,-9.739242222,Sunday,Winter
1988-01-25,la,189,NA,65.75,-14.47480426,Monday,Winter
1988-01-26,la,175,NA,68.25,-17.85022737,Tuesday,Winter
1988-01-27,la,210,NA,66.25,-20.94226695,Wednesday,Winter
1988-01-28,la,208,22.850877193,63.5,-16.37790283,Thursday,Winter
1988-01-29,la,192,NA,56.25,-16.50960594,Friday,Winter
1988-01-30,la,196,NA,54.75,-12.06114952,Saturday,Winter
1988-01-31,la,202,NA,53.0,-10.40276909,Sunday,Winter
1988-02-01,la,211,NA,55.0,-11.60471766,Monday,Winter
1988-02-02,la,211,NA,53.75,-14.88537177,Tuesday,Winter
1988-02-03,la,156,-7.166666667,55.0,-12.92894426,Wednesday,Winter
1988-02-04,la,182,8.9051724138,56.25,-13.66284384,Thursday,Winter
1988-02-05,la,199,NA,57.75,-15.27017634,Friday,Winter
1988-02-06,la,210,NA,59.75,-12.33433618,Saturday,Winter
1988-02-07,la,193,NA,59.75,-7.302296989,Sunday,Winter
