date,city,death,pm10,tempF,o3,dow,season
1987-04-02,seat,27,28.408045977,60.0,7.5846958704,Thursday,Spring
1987-04-03,seat,26,-17.58848841,49.5,-2.831970796,Friday,Spring
1987-04-04,seat,27,-24.59195402,52.5,0.9180292038,Saturday,Spring
1987-04-05,seat,19,-12.59195402,52.0,-4.498637463,Sunday,Spring
1987-04-06,seat,26,-11.23403011,52.0,-1.16530413,Monday,Spring
1987-04-07,seat,23,10.408045977,50.0,8.2006378994,Tuesday,Spring
1987-04-08,seat,19,8.408045977,46.5,14.251362537,Wednesday,Spring
1987-04-09,seat,22,-1.134178064,50.5,-0.331970796,Thursday,Spring
1987-04-10,seat,23,-2.591954023,47.0,0.9180292038,Friday,Spring
1987-04-11,seat,28,-18.59195402,46.0,12.58469587,Saturday,Spring
1987-04-12,seat,28,-13.23403011,47.0,8.4180292038,Sunday,Spring
1987-04-13,seat,26,3.408045977,55.0,-7.016753405,Monday,Spring
1987-04-14,seat,19,-11.59195402,53.5,-1.16530413,Tuesday,Spring
1987-04-15,seat,31,-23.08216657,51.5,4.6680292038,Wednesday,Spring
1987-04-16,seat,23,-11.59195402,50.0,4.6680292038,Thursday,Spring
1987-04-17,seat,26,-18.59195402,45.0,8.0013625371,Friday,Spring
1987-04-18,seat,18,-23.23403011,45.0,8.0013625371,Saturday,Spring
1987-04-19,seat,23,-26.59195402,45.5,4.6680292038,Sunday,Spring
1987-04-20,seat,28,-3.591954023,48.5,-6.581970796,Monday,Spring
1987-04-21,seat,26,-5.698336894,53.0,2.1680292038,Tuesday,Spring
1987-04-22,seat,28,-4.591954023,49.0,-2.41530413,Wednesday,Spring
1987-04-23,seat,27,6.408045977,55.0,-3.854698069,Thursday,Spring
1987-04-24,seat,27,-6.734030109,48.5,2.1680292038,Friday,Spring
1987-04-25,seat,21,-17.59195402,51.0,3.4180292038,Saturday,Spring
1987-04-26,seat,28,-10.59195402,61.0,-4.91530413,Sunday,Spring
1987-04-27,seat,16,29.895193312,64.5,23.418029204,Monday,Spring
