date,city,death,pm10,tempF,o3,dow,season
1987-03-26,det,40,0.0514705882,46.0,-7.797541693,Thursday,Winter
1987-03-27,det,47,20.13559322,48.5,-10.477275,Friday,Winter
1987-03-28,det,55,5.9788732394,49.5,-5.787017423,Saturday,Winter
1987-03-29,det,58,NA,54.5,-3.493367423,Sunday,Winter
1987-03-30,det,44,-14.98482809,39.5,-4.625974332,Monday,Winter
1987-03-31,det,49,-21.86440678,28.5,5.0936019859,Tuesday,Winter
1987-04-01,det,53,-0.44276677,32.0,-0.974762106,Wednesday,Spring
1987-04-02,det,46,4.1355932203,32.5,5.9061878941,Thursday,Spring
1987-04-03,det,43,-13.98482809,29.0,4.7325644859,Friday,Spring
1987-04-04,det,53,-27.86440678,35.0,12.95540012,Saturday,Spring
1987-04-05,det,57,-22.94852941,41.5,12.661350668,Sunday,Spring
1987-04-06,det,49,NA,47.5,4.4476108378,Monday,Spring
1987-04-07,det,50,-10.02112676,54.5,5.2847394859,Tuesday,Spring
1987-04-08,det,63,-24.86440678,46.0,5.9431019859,Wednesday,Spring
1987-04-09,det,57,40.05723323,49.5,-1.21001238,Thursday,Spring
1987-04-10,det,63,58.13559322,53.5,5.7804006679,Friday,Spring
1987-04-11,det,57,6.0514705882,50.5,10.410175668,Saturday,Spring
1987-04-12,det,48,-20.86440678,50.0,6.5874256679,Sunday,Spring
1987-04-13,det,50,-2.406468096,51.0,5.7166881679,Monday,Spring
1987-04-14,det,48,-7.86440678,55.5,10.189305668,Tuesday,Spring
1987-04-15,det,49,-2.86440678,58.5,1.3205256679,Wednesday,Spring
1987-04-16,det,47,-22.86440678,52.5,11.344625668,Thursday,Spring
1987-04-17,det,42,-19.4064681,59.0,9.4615075769,Friday,Spring
1987-04-18,det,44,-8.86440678,60.5,7.6401592403,Saturday,Spring
1987-04-19,det,43,-6.86440678,61.0,11.210001986,Sunday,Spring
1987-04-20,det,56,25.13559322,67.0,3.1204760531,Monday,Spring
1987-04-21,det,55,38.997621172,67.0,5.4071066441,Tuesday,Spring
1987-04-22,det,53,-18.86440678,51.0,0.7312573031,Wednesday,Spring
1987-04-23,det,48,-3.948529412,57.5,-0.810404193,Thursday,Spring
1987-04-24,det,28,-17.86440678,49.5,10.574352577,Friday,Spring
1987-04-25,det,52,-22.02112676,47.5,7.3889085813,Saturday,Spring
1987-04-26,det,45,-18.86440678,54.5,10.95320924,Sunday,Spring
1987-04-27,det,53,27.978873239,54.0,-1.950049332,Monday,Spring
1987-04-28,det,48,NA,51.5,8.1129263269,Tuesday,Spring
1987-04-29,det,56,38.593531904,59.0,8.9501698031,Wednesday,Spring
1987-04-30,det,28,-18.86440678,47.5,11.061339486,Thursday,Spring
1987-05-01,det,42,7.9788732394,50.5,-0.31803738,Friday,Spring
1987-05-02,det,47,-13.86440678,57.0,4.9449394859,Saturday,Spring
1987-05-03,det,47,-18.94852941,49.0,0.4850644859,Sunday,Spring
1987-05-04,det,47,NA,49.5,5.3696894859,Monday,Spring
1987-05-05,det,46,5.0935319043,53.0,2.7614001202,Tuesday,Spring
